asset_id,agbd_nonnegative,agbd_se_nonnegative,algorithm_run_flag_eq_1,all_intersecting_shots,degrade_flag_eq_0,l4_quality_flag_eq_1,required_fields_nonnull,year
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019244073502_O04075_02_T04147_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019243143401_O04064_03_T01749_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019233114131_O03907_02_T01561_02_002_02_V002,16871,16871,25245,39838,16871,16871,25245,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019246055934_O04105_02_T04529_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019247064435_O04121_02_T03933_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019241082524_O04029_02_T00092_02_002_02_V002,58262,58262,77012,78238,58262,58262,77012,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019248134054_O04141_03_T00342_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019245143123_O04095_03_T00556_02_002_02_V002,0,0,314,1918,0,45,314,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019247125551_O04125_03_T02514_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019245064718_O04090_02_T03550_02_002_02_V002,10279,10279,26762,89991,10279,10291,26762,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019246134339_O04110_03_T01535_02_002_02_V002,0,0,54263,60677,0,34731,54263,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019242152145_O04049_03_T00770_02_002_02_V002,0,0,62018,71743,0,43320,62018,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019248055650_O04136_02_T02066_02_002_02_V002,15724,15724,20014,20257,15724,15724,20014,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019251050621_O04182_02_T03122_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019252120240_O04202_03_T01107_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019249050904_O04151_02_T00046_02_002_02_V002,23056,23056,39910,81602,23056,23056,39910,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019255032806_O04243_02_T02617_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019252041835_O04197_02_T04101_02_002_02_V002,26328,26328,33707,34138,26328,26522,33707,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019256102424_O04263_03_T04718_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019250120523_O04171_03_T02300_02_002_02_V002,29170,29170,48213,50200,29170,29170,48213,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019249125309_O04156_03_T05590_02_002_02_V002,16298,16298,26629,27995,16298,16298,26629,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019254102708_O04232_03_T02912_02_002_02_V002,19919,19919,31588,44597,19919,19994,31588,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019259015015_O04304_02_T00383_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019257015233_O04273_02_T04269_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019253111453_O04217_03_T02086_02_002_02_V002,35187,35187,55131,56789,35187,35187,55131,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019261001521_O04334_02_T03458_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019253033049_O04212_02_T05080_02_002_02_V002,18864,18864,41312,71596,18864,18942,41312,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019257093638_O04278_03_T04121_02_002_02_V002,31922,31922,57268,75178,31922,31922,57268,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019256024020_O04258_02_T04866_02_002_02_V002,31623,31623,51606,55719,31623,31623,51606,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019260084659_O04324_03_T05330_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019263001316_O04365_02_T03688_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019264223821_O04395_02_T02647_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019266053504_O04415_03_T03172_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019264071000_O04385_03_T00097_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019262071205_O04354_03_T01290_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019260010248_O04319_02_T01209_02_002_02_V002,46451,46451,72626,73583,46451,46451,72626,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019267062026_O04431_03_T05575_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019263232549_O04380_02_T01821_02_002_02_V002,49502,49502,81462,82442,49502,49502,81462,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019266223616_O04426_02_T02877_02_002_02_V002,10,10,433,2918,10,10,433,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019268210119_O04456_02_T03106_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019269214641_O04472_02_T02663_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019261075932_O04339_03_T00464_02_002_02_V002,37999,37999,69445,78106,37999,37999,69445,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019265062232_O04400_03_T03769_02_002_02_V002,40649,40649,66714,68316,40649,40649,66714,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019270035802_O04476_03_T05207_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019268053258_O04446_03_T02132_02_002_02_V002,1614,1614,3738,3874,1614,1614,3738,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019272192415_O04517_02_T03718_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019274022057_O04537_03_T04396_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019269044530_O04461_03_T00112_02_002_02_V002,27567,27567,52478,59628,27567,27567,52478,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019273200936_O04533_02_T04545_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019275030617_O04553_03_T05223_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019267214847_O04441_02_T03703_02_002_02_V002,29218,29218,68394,89249,29218,29218,68394,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019272035555_O04507_03_T02744_02_002_02_V002,10576,10576,26955,27092,10576,10634,26955,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019273030826_O04522_03_T02147_02_002_02_V002,21135,21135,52286,54054,21135,21400,52286,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019271201144_O04502_02_T01469_02_002_02_V002,33472,33472,75712,82574,33472,33472,75712,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019279012908_O04614_03_T04259_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019274192207_O04548_02_T03948_02_002_02_V002,10663,10663,22250,30103,10663,10901,22250,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019277183228_O04594_02_T03581_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019278174458_O04609_02_T01714_02_002_02_V002,0,0,14667,46197,0,3511,14667,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019281165517_O04655_02_T01347_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019280235408_O04644_03_T04641_02_002_02_V002,11,11,388,37249,11,11,388,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019275183438_O04563_02_T02081_02_002_02_V002,27991,27991,62772,74569,27991,28741,62772,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019277013118_O04583_03_T02759_02_002_02_V002,16403,16403,47537,49020,16403,16403,47537,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019282235147_O04675_03_T02178_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019279165728_O04624_02_T05386_02_002_02_V002,0,0,2735,14103,0,309,2735,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019280004138_O04629_03_T02392_02_002_02_V002,13639,13639,51108,61320,13639,13639,51108,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019283152005_O04685_02_T03152_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019285151750_O04716_02_T00536_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019284221642_O04705_03_T02407_02_002_02_V002,241,241,21321,22294,241,6739,21321,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019286221426_O04736_03_T01214_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019287134244_O04746_02_T02341_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019282160738_O04670_02_T02326_02_002_02_V002,962,962,15994,61127,962,1152,15994,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019288203919_O04766_03_T01596_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019291120522_O04807_02_T01530_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019286143017_O04731_02_T04208_02_002_02_V002,1304,1304,15289,76425,1304,1304,15289,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019283230415_O04690_03_T00158_02_002_02_V002,18896,18896,75639,77618,18896,18896,75639,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019290203703_O04797_03_T00403_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019289134028_O04777_02_T05417_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019293194714_O04843_03_T01612_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019292125039_O04823_02_T02357_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019292190158_O04827_03_T02208_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019295102758_O04868_02_T00566_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019287212653_O04751_03_T02193_02_002_02_V002,7838,7838,55727,72767,7838,7838,55727,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019291194931_O04812_03_T01229_02_002_02_V002,103,103,14212,63366,103,103,14212,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019293120305_O04838_02_T03030_02_002_02_V002,0,0,1130,6838,0,0,1130,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019296111313_O04884_02_T04239_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019294185940_O04858_03_T05284_02_002_02_V002,376,376,13481,17406,376,376,13481,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019290125254_O04792_02_T03397_02_002_02_V002,5691,5691,72576,88858,5691,5739,72576,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019297180948_O04904_03_T02224_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019295181207_O04873_03_T00418_02_002_02_V002,2149,2149,36688,55301,2149,2149,36688,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019294111531_O04853_02_T01163_02_002_02_V002,10271,10271,82969,85775,10271,11708,82969,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019296172432_O04888_03_T02820_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019301163222_O04965_03_T01260_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019297102539_O04899_02_T05218_02_002_02_V002,626,626,23891,24216,626,626,23891,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019300093548_O04945_02_T00582_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019299163440_O04934_03_T03876_02_002_02_V002,825,825,9828,51083,825,908,9828,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019298172214_O04919_03_T01627_02_002_02_V002,375,375,6912,34327,375,377,6912,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019304075818_O05006_02_T04040_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019302154448_O04980_03_T00816_02_002_02_V002,630,630,4279,60800,630,643,4279,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019306062309_O05036_02_T00153_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019301084814_O04960_02_T04407_02_002_02_V002,2003,2003,37218,41379,2003,2003,37218,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019298093806_O04914_02_T01775_02_002_02_V002,9438,9438,52339,78719,9438,9438,52339,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019305071044_O05021_02_T03443_02_002_02_V002,1864,1864,56907,57566,1864,1900,56907,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019302080039_O04975_02_T02387_02_002_02_V002,132,132,4985,40184,132,132,4985,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019307131942_O05056_03_T00831_02_002_02_V002,1377,1377,21909,22967,1377,1475,21909,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019309131720_O05087_03_T03907_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019310044535_O05097_02_T00765_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019306140717_O05041_03_T04274_02_002_02_V002,2098,2098,59417,76021,2098,2863,59417,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019312044317_O05128_02_T02571_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019311114206_O05117_03_T00020_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019314105245_O05163_03_T01076_02_002_02_V002,2880,2880,63930,66254,2880,2880,63930,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019313114008_O05148_03_T03096_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019310122943_O05102_03_T04886_02_002_02_V002,5156,5156,72353,75894,5156,5211,72353,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019314030833_O05158_02_T02800_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019309053312_O05082_02_T02785_02_002_02_V002,44,44,11674,75786,44,46,11674,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019313035555_O05143_02_T01974_02_002_02_V002,2323,2323,57425,86109,2323,2323,57425,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019315100523_O05178_03_T03325_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019318013154_O05219_02_T04682_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019316105051_O05194_03_T01306_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019316030639_O05189_02_T04453_02_002_02_V002,0,0,0,4918,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019319082845_O05239_03_T05360_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019320091413_O05255_03_T04764_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019319021723_O05235_02_T05509_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019317100329_O05209_03_T00709_02_002_02_V002,0,0,7163,7272,0,1739,7163,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019321235515_O05280_02_T03565_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019318091607_O05224_03_T01688_02_002_02_V002,0,0,1210,58249,0,0,1210,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019321082650_O05270_03_T01321_02_002_02_V002,399,399,12698,28955,399,458,12698,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019323004042_O05296_02_T01699_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019321004238_O05265_02_T02892_02_002_02_V002,298,298,9928,81187,298,298,9928,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019322073927_O05285_03_T03417_02_002_02_V002,1,1,2818,54328,1,1,2818,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019320013001_O05250_02_T03489_02_002_02_V002,350,350,18121,18332,350,350,18121,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019324073731_O05316_03_T02377_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019323065204_O05300_03_T01550_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019323235319_O05311_02_T02525_02_002_02_V002,377,377,23945,27128,377,441,23945,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019317021917_O05204_02_T05279_02_002_02_V002,705,705,29051,88240,705,1658,29051,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019326230359_O05357_02_T02311_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019328060047_O05377_03_T05682_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019325065008_O05331_03_T03050_02_002_02_V002,3854,3854,31259,38613,3854,3854,31259,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019324230556_O05326_02_T04774_02_002_02_V002,13540,13540,74329,76040,13540,13694,74329,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019330212713_O05418_02_T02770_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019328212911_O05387_02_T02540_02_002_02_V002,5184,5184,12955,15559,5184,5184,12955,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019329051323_O05392_03_T05238_02_002_02_V002,8805,8805,61563,62274,8805,8805,61563,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019327221635_O05372_02_T02984_02_002_02_V002,1642,1642,33791,44141,1642,1642,33791,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019336024706_O05499_03_T03754_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019334195023_O05479_02_T01806_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019326060245_O05346_03_T01183_02_002_02_V002,2453,2453,48477,50318,2453,2453,48477,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019336181528_O05509_02_T00612_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019334024909_O05468_03_T05100_02_002_02_V002,1833,1833,22246,23334,1833,1833,22246,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019338181324_O05540_02_T00842_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019344150130_O05631_02_T00260_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019330042559_O05407_03_T01642_02_002_02_V002,3338,3338,41111,42897,3338,3338,41111,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019338011212_O05529_03_T05559_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019343233309_O05621_03_T03402_02_002_02_V002,9,9,1778,2222,9,9,1778,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019345154650_O05647_02_T05356_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019331203948_O05433_02_T02020_02_002_02_V002,308,308,44946,54801,308,313,44946,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019337015939_O05514_03_T01887_02_002_02_V002,5894,5894,62072,80089,5894,6203,62072,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019346224331_O05667_03_T01765_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019346145921_O05662_02_T00490_02_002_02_V002,126,126,13253,13513,126,126,13253,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019335190255_O05494_02_T05478_02_002_02_V002,1543,1543,72744,73708,1543,1724,72744,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019344224541_O05636_03_T02958_02_002_02_V002,0,0,1,55499,0,0,1,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019348132424_O05692_02_T00719_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019349140945_O05708_02_T02969_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019349202106_O05712_03_T00127_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019347215603_O05682_03_T02591_02_002_02_V002,1,1,1589,22362,1,1,1589,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019350210627_O05728_03_T03647_02_002_02_V002,0,0,0,0,0,0,0,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019348210834_O05697_03_T04993_02_002_02_V002,2140,2140,51981,53791,2140,2146,51981,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019350132216_O05723_02_T02525_02_002_02_V002,39,39,7088,27077,39,39,7088,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019347141153_O05677_02_T04162_02_002_02_V002,0,0,1,83117,0,0,1,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019352193130_O05758_03_T04029_02_002_02_V002,2074,2074,47848,49876,2074,2074,47848,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019351123447_O05738_02_T01928_02_002_02_V002,19,19,1495,76463,19,19,1495,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2019351201858_O05743_03_T04626_02_002_02_V002,0,0,14,42530,0,0,14,2019
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020011095715_O06124_03_T00479_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020008043348_O06074_02_T01148_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020012025849_O06135_02_T01454_02_002_02_V002,0,0,10,193,0,0,10,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020009113111_O06094_03_T04519_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020010025953_O06104_02_T05646_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020014012452_O06165_02_T04376_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020015021045_O06181_02_T03627_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020013095611_O06155_03_T01979_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020016090806_O06201_03_T04305_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020009034650_O06089_02_T03244_02_002_02_V002,2733,2733,83157,85229,2733,8752,83157,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020016012346_O06196_02_T00184_02_002_02_V002,0,0,0,5874,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020013021150_O06150_02_T00704_02_002_02_V002,3,3,2582,90081,3,3,2582,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020017234948_O06226_02_T01836_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020015082213_O06185_03_T02055_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020010104413_O06109_03_T02652_02_002_02_V002,28,28,4282,64590,28,44,4282,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020019064709_O06246_03_T00785_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020019003541_O06242_02_T03780_02_002_02_V002,0,0,0,0,0,0,0,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020017082108_O06216_03_T05131_02_002_02_V002,420,420,6111,12990,420,420,6111,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020014090912_O06170_03_T02805_02_002_02_V002,159,159,17079,62611,159,166,17079,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020018073409_O06231_03_T04534_02_002_02_V002,1,1,7975,57542,1,4,7975,2020
LARSE/GEDI/GEDI04_A_002/GEDI04_A_2020019234841_O06257_02_T01913_02_002_02_V002,12,12,11596,11639,12,12,11596,2020
